address;agr_type;id (main_data.csv);name;source;type;url;lat;lon;photos_number;rating;reviews_number
Ново-Ленино, Ленинский район, Иркутск;достопримечательности;4684;"Декоративное сооружение ""Тигр""";2gis;Декоративное сооружение;https://2gis.ru/irkutsk/geo/70030076275823992?stat=eyJwYXJlbnRUYWJJZCI6IjVjMDQ5NWVmLTg5NjktNGM0ZS05YzU1LWI5NjljOTRiMmNmZiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjk4Mn0sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAzMDA3NjI3NTgyMzk5MiIsInR5cGUiOiJhdHRyYWN0aW9uIiwic3VidHlwZSI6ImRlY29yYXRpdmVfYnVpbGRpbmciLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMjA5NjU5LCJsYXQiOjUyLjMyOTAwN30sInJlc3VsdENsYXNzIjo4NiwicG9zaXRpb24iOjk4Mn0sInNlYXJjaFJlc3VsdHNMaXN0Ijp7InNpemUiOjEyMzUsInNlYXJjaFR5cGUiOjMsImZpcnN0UmVzdWx0Q2xhc3MiOjMsImNvbnRleHRSdWJyaWNzIjpbIjExMjcyMCIsIjExMjY3MCIsIjExMjY2OCJdLCJoYXNHZW9SZXN0cmljdGlvbiI6dHJ1ZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsIm91dHZpZXdwb3J0IjpbeyJsYXQiOjUyLjMyODY3MzY3NzEzMDAzLCJsb24iOjEwNC4yMjEyOTkzMzkyNjA1OH0seyJsYXQiOjUyLjIxODQ0MDEyMDIwNTgzLCJsb24iOjEwNC4yMjEyOTkzMzkyNjA1OH0seyJsYXQiOjUyLjIxODQ0MDEyMDIwNTgzLCJsb24iOjEwNC40NTcwNzAxODc5NDgxNX0seyJsYXQiOjUyLjMyODY3MzY3NzEzMDAzLCJsb24iOjEwNC40NTcwNzAxODc5NDgxNX1dLCJzZWFyY2hTZWdtZW50SWQiOiIxMSIsInJ0d1ZlcnNpb24iOiI5ZjRlY2M3Mi0xNmEyLTQ4MGUtOTQzZS0xYjJjY2Y1NmM3NWQifX0%3D;52,329007;104,209659;1;0;0
Октябрьский район, Иркутск;достопримечательности;4744;"Декоративное сооружение ""Вепрь""";2gis;Декоративное сооружение;https://2gis.ru/irkutsk/geo/70030076317570827?stat=eyJwYXJlbnRUYWJJZCI6IjVjMDQ5NWVmLTg5NjktNGM0ZS05YzU1LWI5NjljOTRiMmNmZiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjEwNDR9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMzAwNzYzMTc1NzA4MjciLCJ0eXBlIjoiYXR0cmFjdGlvbiIsInN1YnR5cGUiOiJkZWNvcmF0aXZlX2J1aWxkaW5nIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X1JVIiwic2VnbWVudElkIjoiMTEifX0sImdlb1Bvc2l0aW9uIjp7ImxvbiI6MTA0LjMzNjMwNywibGF0Ijo1Mi4yNzc2NTV9LCJyZXN1bHRDbGFzcyI6ODYsInBvc2l0aW9uIjoxMDQ0fSwic2VhcmNoUmVzdWx0c0xpc3QiOnsic2l6ZSI6MTIzNSwic2VhcmNoVHlwZSI6MywiZmlyc3RSZXN1bHRDbGFzcyI6MywiY29udGV4dFJ1YnJpY3MiOlsiMTEyNzIwIiwiMTEyNjcwIiwiMTEyNjY4Il0sImhhc0dlb1Jlc3RyaWN0aW9uIjp0cnVlLCJwYXJ0aWFsUmVzdWx0IjpmYWxzZSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NTIuMzI4NjczNjc3MTMwMDMsImxvbiI6MTA0LjIyMTI5OTMzOTI2MDU4fSx7ImxhdCI6NTIuMjE4NDQwMTIwMjA1ODMsImxvbiI6MTA0LjIyMTI5OTMzOTI2MDU4fSx7ImxhdCI6NTIuMjE4NDQwMTIwMjA1ODMsImxvbiI6MTA0LjQ1NzA3MDE4Nzk0ODE1fSx7ImxhdCI6NTIuMzI4NjczNjc3MTMwMDMsImxvbiI6MTA0LjQ1NzA3MDE4Nzk0ODE1fV0sInNlYXJjaFNlZ21lbnRJZCI6IjExIiwicnR3VmVyc2lvbiI6IjlmNGVjYzcyLTE2YTItNDgwZS05NDNlLTFiMmNjZjU2Yzc1ZCJ9fQ%3D%3D;52,277655;104,336307;1;0;0
Октябрьский район, Иркутск;достопримечательности;4448;"Декоративное сооружение ""Дерево""";2gis;Декоративное сооружение;https://2gis.ru/irkutsk/geo/70030076194356730?stat=eyJwYXJlbnRUYWJJZCI6IjVjMDQ5NWVmLTg5NjktNGM0ZS05YzU1LWI5NjljOTRiMmNmZiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjczOH0sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAzMDA3NjE5NDM1NjczMCIsInR5cGUiOiJhdHRyYWN0aW9uIiwic3VidHlwZSI6ImRlY29yYXRpdmVfYnVpbGRpbmciLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMjg4ODIyLCJsYXQiOjUyLjI3NDUzMX0sInJlc3VsdENsYXNzIjo4NiwicG9zaXRpb24iOjczOH0sInNlYXJjaFJlc3VsdHNMaXN0Ijp7InNpemUiOjEyMzUsInNlYXJjaFR5cGUiOjMsImZpcnN0UmVzdWx0Q2xhc3MiOjMsImNvbnRleHRSdWJyaWNzIjpbIjExMjcyMCIsIjExMjY3MCIsIjExMjY2OCJdLCJoYXNHZW9SZXN0cmljdGlvbiI6dHJ1ZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsIm91dHZpZXdwb3J0IjpbeyJsYXQiOjUyLjMyODY3MzY3NzEzMDAzLCJsb24iOjEwNC4yMjEyOTkzMzkyNjA1OH0seyJsYXQiOjUyLjIxODQ0MDEyMDIwNTgzLCJsb24iOjEwNC4yMjEyOTkzMzkyNjA1OH0seyJsYXQiOjUyLjIxODQ0MDEyMDIwNTgzLCJsb24iOjEwNC40NTcwNzAxODc5NDgxNX0seyJsYXQiOjUyLjMyODY3MzY3NzEzMDAzLCJsb24iOjEwNC40NTcwNzAxODc5NDgxNX1dLCJzZWFyY2hTZWdtZW50SWQiOiIxMSIsInJ0d1ZlcnNpb24iOiI5ZjRlY2M3Mi0xNmEyLTQ4MGUtOTQzZS0xYjJjY2Y1NmM3NWQifX0%3D;52,274531;104,288822;1;0;0
Октябрьский район, Иркутск;достопримечательности;4575;"Декоративное сооружение ""Корзина""";2gis;Декоративное сооружение;https://2gis.ru/irkutsk/geo/70030076223986301?stat=eyJwYXJlbnRUYWJJZCI6IjVjMDQ5NWVmLTg5NjktNGM0ZS05YzU1LWI5NjljOTRiMmNmZiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjg2OX0sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAzMDA3NjIyMzk4NjMwMSIsInR5cGUiOiJhdHRyYWN0aW9uIiwic3VidHlwZSI6ImRlY29yYXRpdmVfYnVpbGRpbmciLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMzMyNjc4LCJsYXQiOjUyLjI2NDczNn0sInJlc3VsdENsYXNzIjo4NiwicG9zaXRpb24iOjg2OX0sInNlYXJjaFJlc3VsdHNMaXN0Ijp7InNpemUiOjEyMzUsInNlYXJjaFR5cGUiOjMsImZpcnN0UmVzdWx0Q2xhc3MiOjMsImNvbnRleHRSdWJyaWNzIjpbIjExMjcyMCIsIjExMjY3MCIsIjExMjY2OCJdLCJoYXNHZW9SZXN0cmljdGlvbiI6dHJ1ZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsIm91dHZpZXdwb3J0IjpbeyJsYXQiOjUyLjMyODY3MzY3NzEzMDAzLCJsb24iOjEwNC4yMjEyOTkzMzkyNjA1OH0seyJsYXQiOjUyLjIxODQ0MDEyMDIwNTgzLCJsb24iOjEwNC4yMjEyOTkzMzkyNjA1OH0seyJsYXQiOjUyLjIxODQ0MDEyMDIwNTgzLCJsb24iOjEwNC40NTcwNzAxODc5NDgxNX0seyJsYXQiOjUyLjMyODY3MzY3NzEzMDAzLCJsb24iOjEwNC40NTcwNzAxODc5NDgxNX1dLCJzZWFyY2hTZWdtZW50SWQiOiIxMSIsInJ0d1ZlcnNpb24iOiI5ZjRlY2M3Mi0xNmEyLTQ4MGUtOTQzZS0xYjJjY2Y1NmM3NWQifX0%3D;52,264736;104,332678;1;0;0
Октябрьский район, Иркутск;достопримечательности;4742;"Декоративное сооружение ""Маленький охотник""";2gis;Декоративное сооружение;https://2gis.ru/irkutsk/geo/70030076317566055?stat=eyJwYXJlbnRUYWJJZCI6IjVjMDQ5NWVmLTg5NjktNGM0ZS05YzU1LWI5NjljOTRiMmNmZiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjEwNDJ9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMzAwNzYzMTc1NjYwNTUiLCJ0eXBlIjoiYXR0cmFjdGlvbiIsInN1YnR5cGUiOiJkZWNvcmF0aXZlX2J1aWxkaW5nIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X1JVIiwic2VnbWVudElkIjoiMTEifX0sImdlb1Bvc2l0aW9uIjp7ImxvbiI6MTA0LjMzNjI2MywibGF0Ijo1Mi4yNzc4NjR9LCJyZXN1bHRDbGFzcyI6ODYsInBvc2l0aW9uIjoxMDQyfSwic2VhcmNoUmVzdWx0c0xpc3QiOnsic2l6ZSI6MTIzNSwic2VhcmNoVHlwZSI6MywiZmlyc3RSZXN1bHRDbGFzcyI6MywiY29udGV4dFJ1YnJpY3MiOlsiMTEyNzIwIiwiMTEyNjcwIiwiMTEyNjY4Il0sImhhc0dlb1Jlc3RyaWN0aW9uIjp0cnVlLCJwYXJ0aWFsUmVzdWx0IjpmYWxzZSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NTIuMzI4NjczNjc3MTMwMDMsImxvbiI6MTA0LjIyMTI5OTMzOTI2MDU4fSx7ImxhdCI6NTIuMjE4NDQwMTIwMjA1ODMsImxvbiI6MTA0LjIyMTI5OTMzOTI2MDU4fSx7ImxhdCI6NTIuMjE4NDQwMTIwMjA1ODMsImxvbiI6MTA0LjQ1NzA3MDE4Nzk0ODE1fSx7ImxhdCI6NTIuMzI4NjczNjc3MTMwMDMsImxvbiI6MTA0LjQ1NzA3MDE4Nzk0ODE1fV0sInNlYXJjaFNlZ21lbnRJZCI6IjExIiwicnR3VmVyc2lvbiI6IjlmNGVjYzcyLTE2YTItNDgwZS05NDNlLTFiMmNjZjU2Yzc1ZCJ9fQ%3D%3D;52,277864;104,336263;1;0;0
Октябрьский район, Иркутск;достопримечательности;4140;"Декоративное сооружение ""Медведь""";2gis;Декоративное сооружение;https://2gis.ru/irkutsk/geo/70030076161419853?stat=eyJwYXJlbnRUYWJJZCI6IjVjMDQ5NWVmLTg5NjktNGM0ZS05YzU1LWI5NjljOTRiMmNmZiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjQxN30sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAzMDA3NjE2MTQxOTg1MyIsInR5cGUiOiJhdHRyYWN0aW9uIiwic3VidHlwZSI6ImRlY29yYXRpdmVfYnVpbGRpbmciLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMzM2MjksImxhdCI6NTIuMjc3ODA3fSwicmVzdWx0Q2xhc3MiOjg2LCJwb3NpdGlvbiI6NDE3fSwic2VhcmNoUmVzdWx0c0xpc3QiOnsic2l6ZSI6MTIzNSwic2VhcmNoVHlwZSI6MywiZmlyc3RSZXN1bHRDbGFzcyI6MywiY29udGV4dFJ1YnJpY3MiOlsiMTEyNzIwIiwiMTEyNjcwIiwiMTEyNjY4Il0sImhhc0dlb1Jlc3RyaWN0aW9uIjp0cnVlLCJwYXJ0aWFsUmVzdWx0IjpmYWxzZSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NTIuMzI4NjczNjc3MTMwMDMsImxvbiI6MTA0LjIyMTI5OTMzOTI2MDU4fSx7ImxhdCI6NTIuMjE4NDQwMTIwMjA1ODMsImxvbiI6MTA0LjIyMTI5OTMzOTI2MDU4fSx7ImxhdCI6NTIuMjE4NDQwMTIwMjA1ODMsImxvbiI6MTA0LjQ1NzA3MDE4Nzk0ODE1fSx7ImxhdCI6NTIuMzI4NjczNjc3MTMwMDMsImxvbiI6MTA0LjQ1NzA3MDE4Nzk0ODE1fV0sInNlYXJjaFNlZ21lbnRJZCI6IjExIiwicnR3VmVyc2lvbiI6IjJlMTA3Mzg2LTgzNDctNGJiNy1hNTVkLTVmMDA2MzUwYjU3NCJ9fQ%3D%3D;52,277807;104,33629;1;0;0
Октябрьский район, Иркутск;достопримечательности;4616;"Декоративное сооружение ""Мельница и колодец""";2gis;Декоративное сооружение;https://2gis.ru/irkutsk/geo/70030076246309960?stat=eyJwYXJlbnRUYWJJZCI6IjVjMDQ5NWVmLTg5NjktNGM0ZS05YzU1LWI5NjljOTRiMmNmZiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjkxMX0sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAzMDA3NjI0NjMwOTk2MCIsInR5cGUiOiJhdHRyYWN0aW9uIiwic3VidHlwZSI6ImRlY29yYXRpdmVfYnVpbGRpbmciLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMzI1MjY4LCJsYXQiOjUyLjI2OTk5NX0sInJlc3VsdENsYXNzIjo4NiwicG9zaXRpb24iOjkxMX0sInNlYXJjaFJlc3VsdHNMaXN0Ijp7InNpemUiOjEyMzUsInNlYXJjaFR5cGUiOjMsImZpcnN0UmVzdWx0Q2xhc3MiOjMsImNvbnRleHRSdWJyaWNzIjpbIjExMjcyMCIsIjExMjY3MCIsIjExMjY2OCJdLCJoYXNHZW9SZXN0cmljdGlvbiI6dHJ1ZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsIm91dHZpZXdwb3J0IjpbeyJsYXQiOjUyLjMyODY3MzY3NzEzMDAzLCJsb24iOjEwNC4yMjEyOTkzMzkyNjA1OH0seyJsYXQiOjUyLjIxODQ0MDEyMDIwNTgzLCJsb24iOjEwNC4yMjEyOTkzMzkyNjA1OH0seyJsYXQiOjUyLjIxODQ0MDEyMDIwNTgzLCJsb24iOjEwNC40NTcwNzAxODc5NDgxNX0seyJsYXQiOjUyLjMyODY3MzY3NzEzMDAzLCJsb24iOjEwNC40NTcwNzAxODc5NDgxNX1dLCJzZWFyY2hTZWdtZW50SWQiOiIxMSIsInJ0d1ZlcnNpb24iOiI0ZmNmMGY3Yy00MWUxLTQzMjYtOWVhMi1kZjQyMmNhZDYxMzQifX0%3D;52,269995;104,325268;1;0;0
Октябрьский район, Иркутск;достопримечательности;4774;"Декоративное сооружение ""Монах""";2gis;Декоративное сооружение;https://2gis.ru/irkutsk/geo/70030076349957388?stat=eyJwYXJlbnRUYWJJZCI6IjVjMDQ5NWVmLTg5NjktNGM0ZS05YzU1LWI5NjljOTRiMmNmZiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjEwNzV9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMzAwNzYzNDk5NTczODgiLCJ0eXBlIjoiYXR0cmFjdGlvbiIsInN1YnR5cGUiOiJkZWNvcmF0aXZlX2J1aWxkaW5nIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X1JVIiwic2VnbWVudElkIjoiMTEifX0sImdlb1Bvc2l0aW9uIjp7ImxvbiI6MTA0LjMzNjM3MywibGF0Ijo1Mi4yNzc5OTN9LCJyZXN1bHRDbGFzcyI6ODYsInBvc2l0aW9uIjoxMDc1fSwic2VhcmNoUmVzdWx0c0xpc3QiOnsic2l6ZSI6MTIzNSwic2VhcmNoVHlwZSI6MywiZmlyc3RSZXN1bHRDbGFzcyI6MywiY29udGV4dFJ1YnJpY3MiOlsiMTEyNzIwIiwiMTEyNjcwIiwiMTEyNjY4Il0sImhhc0dlb1Jlc3RyaWN0aW9uIjp0cnVlLCJwYXJ0aWFsUmVzdWx0IjpmYWxzZSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NTIuMzI4NjczNjc3MTMwMDMsImxvbiI6MTA0LjIyMTI5OTMzOTI2MDU4fSx7ImxhdCI6NTIuMjE4NDQwMTIwMjA1ODMsImxvbiI6MTA0LjIyMTI5OTMzOTI2MDU4fSx7ImxhdCI6NTIuMjE4NDQwMTIwMjA1ODMsImxvbiI6MTA0LjQ1NzA3MDE4Nzk0ODE1fSx7ImxhdCI6NTIuMzI4NjczNjc3MTMwMDMsImxvbiI6MTA0LjQ1NzA3MDE4Nzk0ODE1fV0sInNlYXJjaFNlZ21lbnRJZCI6IjExIiwicnR3VmVyc2lvbiI6IjlmNGVjYzcyLTE2YTItNDgwZS05NDNlLTFiMmNjZjU2Yzc1ZCJ9fQ%3D%3D;52,277993;104,336373;1;0;0
Октябрьский район, Иркутск;достопримечательности;4743;"Декоративное сооружение ""Орёл""";2gis;Декоративное сооружение;https://2gis.ru/irkutsk/geo/70030076317570687?stat=eyJwYXJlbnRUYWJJZCI6IjVjMDQ5NWVmLTg5NjktNGM0ZS05YzU1LWI5NjljOTRiMmNmZiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjEwNDN9LCJwbGFjZUl0ZW0iOnsiZW50aXR5Ijp7ImlkIjoiNzAwMzAwNzYzMTc1NzA2ODciLCJ0eXBlIjoiYXR0cmFjdGlvbiIsInN1YnR5cGUiOiJkZWNvcmF0aXZlX2J1aWxkaW5nIiwic2VnbWVudEluZm8iOnsiYmFzZUxvY2FsZSI6InJ1X1JVIiwic2VnbWVudElkIjoiMTEifX0sImdlb1Bvc2l0aW9uIjp7ImxvbiI6MTA0LjMzNjI2NSwibGF0Ijo1Mi4yNzc2Mjl9LCJyZXN1bHRDbGFzcyI6ODYsInBvc2l0aW9uIjoxMDQzfSwic2VhcmNoUmVzdWx0c0xpc3QiOnsic2l6ZSI6MTIzNSwic2VhcmNoVHlwZSI6MywiZmlyc3RSZXN1bHRDbGFzcyI6MywiY29udGV4dFJ1YnJpY3MiOlsiMTEyNzIwIiwiMTEyNjcwIiwiMTEyNjY4Il0sImhhc0dlb1Jlc3RyaWN0aW9uIjp0cnVlLCJwYXJ0aWFsUmVzdWx0IjpmYWxzZSwib3V0dmlld3BvcnQiOlt7ImxhdCI6NTIuMzI4NjczNjc3MTMwMDMsImxvbiI6MTA0LjIyMTI5OTMzOTI2MDU4fSx7ImxhdCI6NTIuMjE4NDQwMTIwMjA1ODMsImxvbiI6MTA0LjIyMTI5OTMzOTI2MDU4fSx7ImxhdCI6NTIuMjE4NDQwMTIwMjA1ODMsImxvbiI6MTA0LjQ1NzA3MDE4Nzk0ODE1fSx7ImxhdCI6NTIuMzI4NjczNjc3MTMwMDMsImxvbiI6MTA0LjQ1NzA3MDE4Nzk0ODE1fV0sInNlYXJjaFNlZ21lbnRJZCI6IjExIiwicnR3VmVyc2lvbiI6IjlmNGVjYzcyLTE2YTItNDgwZS05NDNlLTFiMmNjZjU2Yzc1ZCJ9fQ%3D%3D;52,277629;104,336265;1;0;0
Октябрьский район, Иркутск;достопримечательности;3953;"Декоративное сооружение ""Птицы на ветке""";2gis;Декоративное сооружение;https://2gis.ru/irkutsk/geo/70030076194350145?stat=eyJwYXJlbnRUYWJJZCI6IjVjMDQ5NWVmLTg5NjktNGM0ZS05YzU1LWI5NjljOTRiMmNmZiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjIxOX0sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAzMDA3NjE5NDM1MDE0NSIsInR5cGUiOiJhdHRyYWN0aW9uIiwic3VidHlwZSI6ImRlY29yYXRpdmVfYnVpbGRpbmciLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMjg3NjQyLCJsYXQiOjUyLjI3NTI1N30sInJlc3VsdENsYXNzIjo4NiwicG9zaXRpb24iOjIxOX0sInNlYXJjaFJlc3VsdHNMaXN0Ijp7InNpemUiOjEyMzUsInNlYXJjaFR5cGUiOjMsImZpcnN0UmVzdWx0Q2xhc3MiOjMsImNvbnRleHRSdWJyaWNzIjpbIjExMjcyMCIsIjExMjY3MCIsIjExMjY2OCJdLCJoYXNHZW9SZXN0cmljdGlvbiI6dHJ1ZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsIm91dHZpZXdwb3J0IjpbeyJsYXQiOjUyLjMyODY3MzY3NzEzMDAzLCJsb24iOjEwNC4yMjEyOTkzMzkyNjA1OH0seyJsYXQiOjUyLjIxODQ0MDEyMDIwNTgzLCJsb24iOjEwNC4yMjEyOTkzMzkyNjA1OH0seyJsYXQiOjUyLjIxODQ0MDEyMDIwNTgzLCJsb24iOjEwNC40NTcwNzAxODc5NDgxNX0seyJsYXQiOjUyLjMyODY3MzY3NzEzMDAzLCJsb24iOjEwNC40NTcwNzAxODc5NDgxNX1dLCJzZWFyY2hTZWdtZW50SWQiOiIxMSIsInJ0d1ZlcnNpb24iOiIyZTEwNzM4Ni04MzQ3LTRiYjctYTU1ZC01ZjAwNjM1MGI1NzQifX0%3D;52,275257;104,287642;1;0;0
Октябрьский район, Иркутск;достопримечательности;4377;"Декоративное сооружение ""Соты""";2gis;Декоративное сооружение;https://2gis.ru/irkutsk/geo/70030076184599905?stat=eyJwYXJlbnRUYWJJZCI6IjVjMDQ5NWVmLTg5NjktNGM0ZS05YzU1LWI5NjljOTRiMmNmZiIsImZvcmtFdmVudE9yZGluYWwiOjIsInVpRWxlbWVudCI6eyJuYW1lIjoicGxhY2VDYXJkTWluaSIsIm93bmVyTmFtZSI6InNlYXJjaFJlc3VsdHNMaXN0IiwicG9zaXRpb24iOjY2NH0sInBsYWNlSXRlbSI6eyJlbnRpdHkiOnsiaWQiOiI3MDAzMDA3NjE4NDU5OTkwNSIsInR5cGUiOiJhdHRyYWN0aW9uIiwic3VidHlwZSI6ImRlY29yYXRpdmVfYnVpbGRpbmciLCJzZWdtZW50SW5mbyI6eyJiYXNlTG9jYWxlIjoicnVfUlUiLCJzZWdtZW50SWQiOiIxMSJ9fSwiZ2VvUG9zaXRpb24iOnsibG9uIjoxMDQuMzEyNjI2LCJsYXQiOjUyLjI4MDUzN30sInJlc3VsdENsYXNzIjo4NiwicG9zaXRpb24iOjY2NH0sInNlYXJjaFJlc3VsdHNMaXN0Ijp7InNpemUiOjEyMzUsInNlYXJjaFR5cGUiOjMsImZpcnN0UmVzdWx0Q2xhc3MiOjMsImNvbnRleHRSdWJyaWNzIjpbIjExMjcyMCIsIjExMjY3MCIsIjExMjY2OCJdLCJoYXNHZW9SZXN0cmljdGlvbiI6dHJ1ZSwicGFydGlhbFJlc3VsdCI6ZmFsc2UsIm91dHZpZXdwb3J0IjpbeyJsYXQiOjUyLjMyODY3MzY3NzEzMDAzLCJsb24iOjEwNC4yMjEyOTkzMzkyNjA1OH0seyJsYXQiOjUyLjIxODQ0MDEyMDIwNTgzLCJsb24iOjEwNC4yMjEyOTkzMzkyNjA1OH0seyJsYXQiOjUyLjIxODQ0MDEyMDIwNTgzLCJsb24iOjEwNC40NTcwNzAxODc5NDgxNX0seyJsYXQiOjUyLjMyODY3MzY3NzEzMDAzLCJsb24iOjEwNC40NTcwNzAxODc5NDgxNX1dLCJzZWFyY2hTZWdtZW50SWQiOiIxMSIsInJ0d1ZlcnNpb24iOiIyZTEwNzM4Ni04MzQ3LTRiYjctYTU1ZC01ZjAwNjM1MGI1NzQifX0%3D;52,280537;104,312626;1;0;0
