id;exp_pht;exp_rat;exp_rev;Популярность
3840;0,005586592;0;0;0,005586592
3865;0,005586592;0;0;0,005586592
4001;0,005586592;0;0;0,005586592
4023;0,005586592;0;0;0,005586592
4033;0,005586592;0;0;0,005586592
4145;0,005586592;0;0;0,005586592
4146;0,005586592;0;0;0,005586592
4242;0,005586592;0;0;0,005586592
4370;0,005586592;0;0;0,005586592
4402;0,005586592;0;0;0,005586592
4457;0,005586592;0;0;0,005586592
4506;0,005586592;0;0;0,005586592
4541;0,005586592;0;0;0,005586592
4589;0,005586592;0;0;0,005586592
4612;0,005586592;0;0;0,005586592
4905;0,005586592;0;0;0,005586592
4915;0,005586592;0;0;0,005586592
5021;0,005586592;0;0;0,005586592
5058;0,005586592;0;0;0,005586592
5432;0,005586592;0;0;0,005586592
5434;0,005586592;0;0;0,005586592
5588;0,005586592;0;0;0,005586592
5884;0,005586592;0;0;0,005586592
5950;0,005586592;0;0;0,005586592
5993;0,005586592;0;0;0,005586592
6103;0,005586592;0;0;0,005586592
6131;0,005586592;0;0;0,005586592
6143;0,005586592;0;0;0,005586592
6168;0,005586592;0;0;0,005586592
6191;0,005586592;0;0;0,005586592
6193;0,005586592;0;0;0,005586592
6228;0,005586592;0;0;0,005586592
6229;0,005586592;0;0;0,005586592
6233;0,005586592;0;0;0,005586592
6234;0,005586592;0;0;0,005586592
6242;0,005586592;0;0;0,005586592
6244;0,005586592;0;0;0,005586592
6295;0,005586592;0;0;0,005586592
6329;0,005586592;0;0;0,005586592
6491;0,005586592;0;0;0,005586592
6595;0,005586592;0;0;0,005586592
4395;0,006517691;0;0;0,006517691
4926;0,006517691;0;0;0,006517691
4997;0,006517691;0;0;0,006517691
5037;0,006517691;0;0;0,006517691
5425;0,006517691;0;0;0,006517691
5540;0,006517691;0;0;0,006517691
5826;0,006517691;0;0;0,006517691
6041;0,006517691;0;0;0,006517691
6154;0,006517691;0;0;0,006517691
6176;0,006517691;0;0;0,006517691
6231;0,006517691;0;0;0,006517691
6550;0,006517691;0;0;0,006517691
6594;0,006517691;0;0;0,006517691
2386;0,007448790;0;0;0,007448790
2420;0,007448790;0;0;0,007448790
3841;0,007448790;0;0;0,007448790
3844;0,007448790;0;0;0,007448790
3901;0,007448790;0;0;0,007448790
3929;0,007448790;0;0;0,007448790
4097;0,007448790;0;0;0,007448790
4136;0,007448790;0;0;0,007448790
4995;0,007448790;0;0;0,007448790
5054;0,007448790;0;0;0,007448790
5551;0,007448790;0;0;0,007448790
5601;0,007448790;0;0;0,007448790
5946;0,007448790;0;0;0,007448790
5960;0,007448790;0;0;0,007448790
6087;0,007448790;0;0;0,007448790
6107;0,007448790;0;0;0,007448790
6156;0,007448790;0;0;0,007448790
6192;0,007448790;0;0;0,007448790
6205;0,007448790;0;0;0,007448790
6321;0,007448790;0;0;0,007448790
6406;0,007448790;0;0;0,007448790
6539;0,007448790;0;0;0,007448790
2536;0,008379888;0;0;0,008379888
4100;0,008379888;0;0;0,008379888
4545;0,008379888;0;0;0,008379888
4735;0,008379888;0;0;0,008379888
5576;0,008379888;0;0;0,008379888
5604;0,008379888;0;0;0,008379888
5967;0,008379888;0;0;0,008379888
5994;0,008379888;0;0;0,008379888
5995;0,008379888;0;0;0,008379888
6055;0,008379888;0;0;0,008379888
6069;0,008379888;0;0;0,008379888
6078;0,008379888;0;0;0,008379888
6114;0,008379888;0;0;0,008379888
6137;0,008379888;0;0;0,008379888
6182;0,008379888;0;0;0,008379888
6209;0,008379888;0;0;0,008379888
6256;0,008379888;0;0;0,008379888
6440;0,008379888;0;0;0,008379888
6441;0,008379888;0;0;0,008379888
6582;0,008379888;0;0;0,008379888
3819;0,009310987;0;0;0,009310987
4143;0,009310987;0;0;0,009310987
4394;0,009310987;0;0;0,009310987
5583;0,009310987;0;0;0,009310987
5996;0,009310987;0;0;0,009310987
6048;0,009310987;0;0;0,009310987
6054;0,009310987;0;0;0,009310987
4091;0,010242086;0;0;0,010242086
4974;0,010242086;0;0;0,010242086
5564;0,010242086;0;0;0,010242086
6102;0,010242086;0;0;0,010242086
6235;0,010242086;0;0;0,010242086
6326;0,010242086;0;0;0,010242086
6596;0,010242086;0;0;0,010242086
4171;0,011173184;0;0;0,011173184
4877;0,011173184;0;0;0,011173184
5014;0,011173184;0;0;0,011173184
5438;0,011173184;0;0;0,011173184
5818;0,011173184;0;0;0,011173184
6028;0,011173184;0;0;0,011173184
6084;0,011173184;0;0;0,011173184
6180;0,011173184;0;0;0,011173184
6227;0,011173184;0;0;0,011173184
6294;0,011173184;0;0;0,011173184
6298;0,011173184;0;0;0,011173184
6299;0,011173184;0;0;0,011173184
6302;0,011173184;0;0;0,011173184
3933;0,012104283;0;0;0,012104283
4992;0,012104283;0;0;0,012104283
6009;0,012104283;0;0;0,012104283
6179;0,012104283;0;0;0,012104283
6429;0,012104283;0;0;0,012104283
7571;0,012104283;0;0;0,012104283
4547;0,013035382;0;0;0,013035382
5128;0,013035382;0;0;0,013035382
5944;0,013035382;0;0;0,013035382
6284;0,013035382;0;0;0,013035382
6593;0,013035382;0;0;0,013035382
4093;0,013966480;0;0;0,013966480
5598;0,013966480;0;0;0,013966480
6291;0,013966480;0;0;0,013966480
6469;0,013966480;0;0;0,013966480
5138;0,014897579;0;0;0,014897579
5563;0,014897579;0;0;0,014897579
6207;0,014897579;0;0;0,014897579
4347;0,015828678;0;0;0,015828678
4909;0,015828678;0;0;0,015828678
6213;0,015828678;0;0;0,015828678
2394;0,016759777;0;0;0,016759777
5878;0,016759777;0;0;0,016759777
5169;0,017690875;0;0;0,017690875
3718;0,018621974;0;0;0,018621974
5200;0,018621974;0;0;0,018621974
6133;0,019553073;0;0;0,019553073
6221;0,022346369;0;0;0,022346369
5627;0,023277467;0;0;0,023277467
6017;0,023277467;0;0;0,023277467
6163;0,023277467;0;0;0,023277467
6170;0,023277467;0;0;0,023277467
6285;0,023277467;0;0;0,023277467
6388;0,023277467;0;0;0,023277467
6036;0,024208566;0;0;0,024208566
6010;0,025139665;0;0;0,025139665
5971;0,027932961;0;0;0,027932961
6215;0,027932961;0;0;0,027932961
3705;0,030726257;0;0;0,030726257
6083;0,031657356;0;0;0,031657356
6314;0,031657356;0;0;0,031657356
2398;0,034450652;0;0;0,034450652
6171;0,040037244;0;0;0,040037244
6574;0,056797020;0;0;0,056797020
5569;0,059590317;0;0;0,059590317
3757;0,062383613;0;0;0,062383613
5699;0,077281192;0;0;0,077281192
6217;0,089385475;0;0;0,089385475
6548;0,097765363;0;0;0,097765363
6268;0,112662942;0;0;0,112662942
6547;0,144320298;0;0;0,144320298
5591;0,182495345;0;0;0,182495345
2377;0;0,2;0,000221484;0,200221484
2531;0;0,2;0,000221484;0,200221484
3862;0;0,2;0,000221484;0,200221484
4042;0;0,2;0,000221484;0,200221484
4046;0;0,2;0,000221484;0,200221484
4360;0;0,2;0,000221484;0,200221484
4540;0;0,2;0,000221484;0,200221484
5596;0;0,2;0,000221484;0,200221484
6127;0;0,2;0,000221484;0,200221484
6466;0;0,2;0,000221484;0,200221484
6471;0;0,2;0,000221484;0,200221484
4453;0,000931099;0,2;0,000221484;0,201152583
4454;0,000931099;0,2;0,000221484;0,201152583
4623;0,000931099;0,2;0,000221484;0,201152583
4830;0,000931099;0,2;0,000221484;0,201152583
6328;0,000931099;0,2;0,000221484;0,201152583
6571;0,000931099;0,2;0,000221484;0,201152583
7579;0,000931099;0,2;0,000221484;0,201152583
6543;0,000931099;0,2;0,000442968;0,201374067
5524;0,000931099;0,2;0,000664452;0,201595551
4082;0,001862197;0,2;0,000221484;0,202083681
5760;0,001862197;0,2;0,000221484;0,202083681
6150;0,001862197;0,2;0,000221484;0,202083681
3708;0,001862197;0,2;0,000442968;0,202305165
3733;0,002793296;0,2;0,000221484;0,203014780
3910;0,002793296;0,2;0,000221484;0,203014780
5840;0,002793296;0,2;0,000221484;0,203014780
5546;0,002793296;0,2;0,000442968;0,203236264
6140;0,003724395;0,2;0,000221484;0,203945879
5811;0,004655493;0,2;0,000442968;0,205098461
6153;0,006517691;0,2;0,000221484;0,206739175
5600;0,007448790;0,2;0,000221484;0,207670274
6122;0,007448790;0,2;0,000221484;0,207670274
3924;0,008379888;0,2;0,000221484;0,208601372
3758;0,011173184;0,2;0,000221484;0,211394668
3622;0,014897579;0,2;0,000221484;0,215119063
5474;0,047486034;0,2;0,000221484;0,247707517
5586;0,082867784;0,2;0,000221484;0,283089268
3625;0,000931099;0,24;0,003543743;0,244474842
3760;0,011173184;0,28;0,004208195;0,295381379
4036;0,001862197;0,3;0,000442968;0,302305165
6363;0;0,32;0,000442968;0,320442968
2215;0;0,32;0,001550388;0,321550388
5127;0,001862197;0,32;0,001771872;0,323634069
6343;0,018621974;0,32;0,016832780;0,355454754
6347;0,011173184;0,34;0,008416390;0,359589574
5417;0,000931099;0,36;0,000885936;0,361817034
5864;0,002793296;0,36;0,002436323;0,365229619
6608;0,008379888;0,38;0,006423034;0,394802923
3805;0;0,4;0,000221484;0,400221484
6379;0;0,4;0,000221484;0,400221484
2547;0;0,4;0,000885936;0,400885936
5980;0,000931099;0,4;0,000221484;0,401152583
5715;0,000931099;0,4;0,003543743;0,404474842
5897;0,001862197;0,4;0,000221484;0,402083681
5122;0,001862197;0,4;0,000664452;0,402526649
2397;0,002793296;0,4;0,000221484;0,403014780
3619;0,003724395;0,4;0,000885936;0,404610331
2360;0,006517691;0,4;0,000664452;0,407182143
2401;0,008379888;0,4;0,000221484;0,408601372
5005;0;0,44;0,001550388;0,441550388
5212;0,001862197;0,44;0,006644518;0,448506716
5010;0,003724395;0,44;0,001107420;0,444831814
3748;0,008379888;0,44;0,013067553;0,461447441
5403;0,008379888;0,44;0,015946844;0,464326732
5409;0,019553073;0,44;0,002879291;0,462432364
5163;0,074487896;0,44;0,001107420;0,515595315
3602;0,000931099;0,46;0,000664452;0,461595551
2537;0,002793296;0,46;0,000664452;0,463457748
5366;0,002793296;0,46;0,000664452;0,463457748
5219;0,006517691;0,46;0,002879291;0,469396982
6305;0,011173184;0,46;0,023477298;0,494650482
6076;0,013966480;0,46;0,000664452;0,474630932
6354;0,015828678;0,46;0,006201550;0,482030228
3726;0,073556797;0,46;0,027685493;0,561242290
5387;0,001862197;0,48;0,072425249;0,554287447
5196;0,005586592;0,48;0,004651163;0,490237755
6342;0,013966480;0,48;0,015503876;0,509470356
6353;0,042830540;0,48;0,018604651;0,541435191
2510;0;0,5;0,000442968;0,500442968
5202;0,009310987;0,5;0,005537099;0,514848086
5665;0,012104283;0,5;0,008416390;0,520520673
6304;0,017690875;0,5;0,024806202;0,542497077
5175;0,089385475;0,5;0,047840532;0,637226006
5904;0,000931099;0,52;0,001107420;0,522038518
2425;0,002793296;0,52;0,001107420;0,523900716
5358;0,007448790;0,52;0,003986711;0,531435501
6303;0,007448790;0,52;0,023920266;0,551369055
3773;0;0,54;0,000664452;0,540664452
5043;0,000931099;0,54;0,002657807;0,543588906
3728;0,014897579;0,54;0,001107420;0,556004999
3588;0,016759777;0,54;0,001771872;0,558531648
5660;0,023277467;0,54;0,014396456;0,577673924
5661;0,005586592;0,56;0,006644518;0,572231110
5501;0,016759777;0,56;0,001771872;0,578531648
5664;0,020484171;0,56;0,003986711;0,584470882
3654;0,027001862;0,56;0,004429679;0,591431541
5738;0,046554935;0,56;0,014396456;0,620951391
6047;0,002793296;0,58;0,002214839;0,585008136
5792;0,005586592;0,58;0,001550388;0,587136980
5329;0,006517691;0,58;0,012181617;0,598699308
6536;0,009310987;0,58;0,003543743;0,592854730
5197;0,013035382;0,58;0,001771872;0,594807253
6340;0,013035382;0,58;0,009302326;0,602337707
5512;0,017690875;0,58;0,001550388;0,599241263
6605;0,017690875;0,58;0,028571429;0,626262304
5348;0,018621974;0,58;0,008416390;0,607038364
6130;0,027001862;0,58;0,016832780;0,623834642
6529;0,049348231;0,58;0,001771872;0,631120102
2314;0;0,6;0,000221484;0,600221484
2385;0;0,6;0,000221484;0,600221484
5774;0;0,6;0,000221484;0,600221484
2335;0;0,6;0,000442968;0,600442968
3702;0;0,6;0,000664452;0,600664452
5901;0;0,6;0,000885936;0,600885936
5570;0,000931099;0,6;0,000442968;0,601374067
5917;0,000931099;0,6;0,000442968;0,601374067
5431;0,000931099;0,6;0,000885936;0,601817034
6365;0,000931099;0,6;0,000885936;0,601817034
3920;0,001862197;0,6;0,000442968;0,602305165
4037;0,001862197;0,6;0,000442968;0,602305165
5800;0,001862197;0,6;0,000442968;0,602305165
5903;0,001862197;0,6;0,000442968;0,602305165
5222;0,001862197;0,6;0,000885936;0,602748133
5509;0,001862197;0,6;0,000885936;0,602748133
5894;0,001862197;0,6;0,000885936;0,602748133
5753;0,001862197;0,6;0,002879291;0,604741489
4583;0,002793296;0,6;0,000442968;0,603236264
5805;0,003724395;0,6;0,000442968;0,604167363
6063;0,004655493;0,6;0,000221484;0,604876977
4561;0,004655493;0,6;0,000442968;0,605098461
5355;0,004655493;0,6;0,000442968;0,605098461
6189;0,006517691;0,6;0,000442968;0,606960659
5428;0,008379888;0,6;0,000442968;0,608822856
6255;0,008379888;0,6;0,000442968;0,608822856
4652;0,009310987;0,6;0,000221484;0,609532471
6367;0,009310987;0,6;0,000442968;0,609753955
5136;0,012104283;0,6;0,000442968;0,612547251
6105;0,012104283;0,6;0,000442968;0,612547251
6357;0,012104283;0,6;0,000442968;0,612547251
3767;0,014897579;0,6;0,006644518;0,621542097
5590;0,015828678;0,6;0,000442968;0,616271646
3753;0,053072626;0,6;0,011295681;0,664368307
5135;0,001862197;0,62;0,002657807;0,624520005
5734;0,001862197;0,62;0,003322259;0,625184457
6559;0,008379888;0,62;0,001993355;0,630373244
6292;0,008379888;0,62;0,023477298;0,651857186
6387;0,013966480;0,62;0,002436323;0,636402804
2281;0,014897579;0,62;0,013953488;0,648851068
5375;0,037243948;0,62;0,028128461;0,685372409
5508;0,040968343;0,62;0,009966777;0,670935120
2366;0;0,64;0,002214839;0,642214839
5346;0,004655493;0,64;0,003100775;0,647756269
5025;0,006517691;0,64;0,001107420;0,647625111
5847;0,009310987;0,64;0,001107420;0,650418407
6315;0,012104283;0,64;0,004872647;0,656976930
5836;0,019553073;0,64;0,004651163;0,664204235
5502;0,021415270;0,64;0,001993355;0,663408626
5666;0,021415270;0,64;0,007087486;0,668502756
5177;0,027932961;0,64;0,013510520;0,681443481
5608;0,029795158;0,64;0,000885936;0,670681094
5360;0,034450652;0,64;0,013732004;0,688182656
5641;0,071694600;0,64;0,001107420;0,712802019
2213;0,002793296;0,66;0,003100775;0,665894071
6341;0,009310987;0,66;0,021926910;0,691237897
5731;0,013966480;0,66;0,003543743;0,677510224
5816;0,015828678;0,66;0,003986711;0,679815389
5729;0,016759777;0,66;0,003322259;0,680082036
5522;0,039106145;0,66;0,001771872;0,700878017
5380;0,053072626;0,66;0,033001107;0,746073733
5164;0,067039106;0,66;0,004651163;0,731690269
5173;0,068901304;0,66;0,103875969;0,832777273
2517;0;0,68;0,010631229;0,690631229
5559;0,007448790;0,68;0,001107420;0,688556209
3695;0,008379888;0,68;0,001328904;0,689708792
6348;0,010242086;0,68;0,008194906;0,698436992
6336;0,010242086;0,68;0,009080842;0,699322927
5201;0,011173184;0,68;0,001107420;0,692280604
3594;0,016759777;0,68;0,001550388;0,698310164
6332;0,016759777;0,68;0,039202658;0,735962434
5326;0,027001862;0,68;0,008194906;0,715196768
3587;0,027932961;0,68;0,002879291;0,710812252
5253;0,042830540;0,68;0,066666667;0,789497207
3755;0,055865922;0,68;0,030564784;0,766430706
6519;0,089385475;0,68;0,024584718;0,793970192
5171;0,000931099;0,7;0,002436323;0,703367422
2388;0,001862197;0,7;0,000442968;0,702305165
5775;0,003724395;0,7;0,003765227;0,707489622
6531;0,004655493;0,7;0,001771872;0,706427365
5042;0,005586592;0,7;0,000442968;0,706029560
5688;0,006517691;0,7;0,001328904;0,707846595
3683;0,007448790;0,7;0,002436323;0,709885113
5511;0,008379888;0,7;0,001328904;0,709708792
5075;0,015828678;0,7;0,000885936;0,716714614
5756;0,015828678;0,7;0,001993355;0,717822033
5194;0,040968343;0,7;0,004872647;0,745840989
6307;0,040968343;0,7;0,019269103;0,760237446
3759;0;0,72;0,004208195;0,724208195
5347;0,010242086;0,72;0,005315615;0,735557700
5854;0,013035382;0,72;0,003100775;0,736136157
4960;0,019553073;0,72;0,001107420;0,740660492
5658;0,021415270;0,72;0,013510520;0,754925791
3709;0,024208566;0,72;0,010631229;0,754839795
2230;0,024208566;0,72;0,098338870;0,842547437
3711;0,033519553;0,72;0,052713178;0,806232731
6479;0,034450652;0,72;0,052491694;0,806942346
5669;0,036312849;0,72;0,003765227;0,760078076
5727;0,044692737;0,72;0,008859358;0,773552095
5416;0,054003724;0,72;0,021262458;0,795266183
6532;0,111731844;0,72;0,259136213;1,090868056
5266;0,183426443;0,72;0,066002215;0,969428658
2464;0,697392924;0,72;0,091694352;1,509087276
5353;0;0,74;0,003100775;0,743100775
6018;0,001862197;0,74;0,001328904;0,743191101
2227;0,002793296;0,74;0,000664452;0,743457748
3775;0,002793296;0,74;0,000664452;0,743457748
5055;0,003724395;0,74;0,000664452;0,744388847
5108;0,003724395;0,74;0,000664452;0,744388847
5945;0,003724395;0,74;0,000664452;0,744388847
2424;0,004655493;0,74;0,003765227;0,748420721
6059;0,005586592;0,74;0,000664452;0,746251044
6313;0,005586592;0,74;0,000664452;0,746251044
6021;0,007448790;0,74;0,000664452;0,748113241
6181;0,007448790;0,74;0,000664452;0,748113241
5519;0,009310987;0,74;0,000664452;0,749975439
6545;0,010242086;0,74;0,001328904;0,751570989
5385;0,010242086;0,74;0,006644518;0,756886604
6254;0,011173184;0,74;0,000664452;0,751837636
3665;0,011173184;0,74;0,002214839;0,753388024
5500;0,013035382;0,74;0,001550388;0,754585769
5645;0,013035382;0,74;0,004651163;0,757686545
5495;0,014897579;0,74;0,003100775;0,757998354
5739;0,017690875;0,74;0,002657807;0,760348683
5211;0,018621974;0,74;0,005758583;0,764380556
5052;0,019553073;0,74;0,001107420;0,760660492
5123;0,021415270;0,74;0,000885936;0,762301206
5513;0,026070764;0,74;0,001328904;0,767399667
5653;0,026070764;0,74;0,031893688;0,797964451
2498;0,030726257;0,74;0,015060908;0,785787165
3754;0,032588454;0,74;0,005315615;0,777904069
5909;0,038175047;0,74;0,000664452;0,778839498
5307;0,061452514;0,74;0,007530454;0,808982968
5652;0,067970205;0,74;0,021262458;0,829232663
2444;0,071694600;0,74;0,036766334;0,848460934
2369;0;0,76;0,000885936;0,760885936
5957;0,003724395;0,76;0,003322259;0,767046654
5485;0,003724395;0,76;0,015503876;0,779228271
6482;0,007448790;0,76;0,004872647;0,772321436
2522;0,007448790;0,76;0,007973422;0,775422211
5793;0,008379888;0,76;0,001993355;0,770373244
5532;0,010242086;0,76;0,008637874;0,778879959
3700;0,015828678;0,76;0,001550388;0,777379065
5498;0,015828678;0,76;0,001550388;0,777379065
5720;0,019553073;0,76;0,008194906;0,787747978
6557;0,021415270;0,76;0,022812846;0,804228116
5388;0,028864060;0,76;0,034994463;0,823858522
2482;0,028864060;0,76;0,051605759;0,840469818
5659;0,029795158;0,76;0,015946844;0,805742002
5323;0,033519553;0,76;0,011295681;0,804815234
5547;0,034450652;0,76;0,001328904;0,795779555
2276;0,073556797;0,76;0,012846069;0,846402866
2489;0;0,78;0,003100775;0,783100775
4953;0;0,78;0,007973422;0,787973422
2373;0,001862197;0,78;0,002214839;0,784077037
5662;0,002793296;0,78;0,002879291;0,785672587
6308;0,002793296;0,78;0,027906977;0,810700273
5321;0,004655493;0,78;0,001771872;0,786427365
5361;0,004655493;0,78;0,001771872;0,786427365
5681;0,008379888;0,78;0,008416390;0,796796278
6306;0,012104283;0,78;0,003100775;0,795205058
5496;0,012104283;0,78;0,003986711;0,796090994
5165;0,017690875;0,78;0,002214839;0,799905715
6556;0,021415270;0,78;0,021262458;0,822677728
5482;0,023277467;0,78;0,005094131;0,808371598
5372;0,025139665;0,78;0,009080842;0,814220506
5319;0,034450652;0,78;0,020376523;0,834827174
5468;0,035381750;0,78;0,007973422;0,823355172
6496;0,043761639;0,78;0,091472868;0,915234507
5408;0,048417132;0,78;0,088593577;0,917010709
3707;0,049348231;0,78;0,007530454;0,836878685
5113;0,054934823;0,78;0,001771872;0,836706695
5289;0,080074488;0,78;0,007087486;0,867161974
2225;0,113594041;0,78;0,006201550;0,899795591
6375;0,285847300;0,78;0,066666667;1,132513966
2375;0;0,8;0,000221484;0,800221484
2380;0;0,8;0,000221484;0,800221484
2493;0;0,8;0,000221484;0,800221484
2525;0;0,8;0,000442968;0,800442968
2347;0;0,8;0,001107420;0,801107420
5719;0;0,8;0,001328904;0,801328904
2447;0;0,8;0,001550388;0,801550388
2516;0;0,8;0,001550388;0,801550388
6448;0,000931099;0,8;0,000221484;0,801152583
5534;0,000931099;0,8;0,000885936;0,801817034
6591;0,000931099;0,8;0,000885936;0,801817034
2430;0,001862197;0,8;0,000221484;0,802083681
3932;0,002793296;0,8;0,000221484;0,803014780
4053;0,002793296;0,8;0,000221484;0,803014780
2378;0,002793296;0,8;0,000442968;0,803236264
5939;0,002793296;0,8;0,000885936;0,803679232
2545;0,003724395;0,8;0,000221484;0,803945879
4095;0,003724395;0,8;0,000221484;0,803945879
5870;0,003724395;0,8;0,000664452;0,804388847
4499;0,004655493;0,8;0,000221484;0,804876977
5004;0,004655493;0,8;0,000664452;0,805319945
6194;0,006517691;0,8;0,000664452;0,807182143
2526;0,007448790;0,8;0,009302326;0,816751115
3980;0,008379888;0,8;0,000442968;0,808822856
5907;0,008379888;0,8;0,002657807;0,811037696
6585;0,009310987;0,8;0,000442968;0,809753955
5989;0,009310987;0,8;0,000885936;0,810196923
5493;0,010242086;0,8;0,002436323;0,812678409
5489;0,013966480;0,8;0,005094131;0,819060611
3764;0,013966480;0,8;0,009080842;0,823047322
5928;0,014897579;0,8;0,000442968;0,815340547
2316;0,014897579;0,8;0,004651163;0,819548742
5644;0,017690875;0,8;0,008194906;0,825885781
5567;0,018621974;0,8;0,001550388;0,820172362
5231;0,018621974;0,8;0,009523810;0,828145783
5166;0,021415270;0,8;0,001550388;0,822965658
5179;0,022346369;0,8;0,010631229;0,832977598
4938;0,027932961;0,8;0,001107420;0,829040381
6560;0,028864060;0,8;0,018383167;0,847247227
5825;0,035381750;0,8;0,001107420;0,836489170
5684;0,036312849;0,8;0,003322259;0,839635108
5772;0,039106145;0,8;0,001993355;0,841099501
2331;0,040037244;0,8;0,037209302;0,877246546
2473;0,058659218;0,8;0,019490587;0,878149805
5324;0,183426443;0,8;0,194019934;1,177446377
2261;0,309124767;0,8;0,137098560;1,246223328
2341;0,554003724;0,8;0,220819491;1,574823215
5746;0;0,82;0,001107420;0,821107420
6350;0,000931099;0,82;0,002214839;0,823145938
2236;0,000931099;0,82;0,026578073;0,847509172
6355;0,001862197;0,82;0,001107420;0,822969617
2358;0,004655493;0,82;0,001771872;0,826427365
6352;0,005586592;0,82;0,016168328;0,841754920
5492;0,007448790;0,82;0,004872647;0,832321436
6330;0,011173184;0,82;0,000885936;0,832059120
6309;0,011173184;0,82;0,005980066;0,837153251
5728;0,016759777;0,82;0,011295681;0,848055458
5339;0,023277467;0,82;0,003322259;0,846599727
4940;0,029795158;0,82;0,013067553;0,862862711
2409;0,034450652;0,82;0,002214839;0,856665491
5698;0,037243948;0,82;0,039424142;0,896668090
5281;0,038175047;0,82;0,009080842;0,867255888
2441;0,040037244;0,82;0,025913621;0,885950865
5402;0,044692737;0,82;0,093023256;0,957715993
2299;0,072625698;0,82;0,013510520;0,906136219
5322;0,077281192;0,82;0,040088594;0,937369785
5656;0,108007449;0,82;0,036101883;0,964109331
5071;0,115456238;0,82;0,036544850;0,972001089
6604;0,159217877;0,82;0,026356589;1,005574466
2252;0,168528864;0,82;0,049169435;1,037698299
5938;0;0,84;0,001107420;0,841107420
4963;0,000931099;0,84;0,001328904;0,842260002
2533;0,002793296;0,84;0,001107420;0,843900716
5550;0,003724395;0,84;0,000885936;0,844610331
2312;0,005586592;0,84;0,003543743;0,849130335
3603;0,006517691;0,84;0,001107420;0,847625111
2512;0,006517691;0,84;0,001328904;0,847846595
5785;0,008379888;0,84;0,004429679;0,852809567
5686;0,008379888;0,84;0,005980066;0,854359955
2404;0,009310987;0,84;0,011295681;0,860606668
3661;0,010242086;0,84;0,003100775;0,853342861
5781;0,011173184;0,84;0,001107420;0,852280604
6563;0,011173184;0,84;0,002657807;0,853830992
2422;0,011173184;0,84;0,009080842;0,860254026
2286;0,012104283;0,84;0,008416390;0,860520673
6609;0,013035382;0,84;0,002214839;0,855250221
5678;0,013035382;0,84;0,003543743;0,856579125
5415;0,013966480;0,84;0,015060908;0,869027389
2494;0,018621974;0,84;0,046290144;0,904912118
5750;0,019553073;0,84;0,007308970;0,866862043
6390;0,021415270;0,84;0,001107420;0,862522690
5790;0,021415270;0,84;0,003322259;0,864737529
6339;0,021415270;0,84;0,007308970;0,868724240
4946;0,022346369;0,84;0,003765227;0,866111596
5829;0,031657356;0,84;0,001993355;0,873650711
5717;0,031657356;0,84;0,006644518;0,878301874
2421;0,034450652;0,84;0,144629014;1,019079666
2290;0,038175047;0,84;0,029457364;0,907632411
2490;0,040968343;0,84;0,041196013;0,922164356
5395;0,041899441;0,84;0,076190476;0,958089918
5404;0,046554935;0,84;0,017940199;0,904495134
5081;0,051210428;0,84;0,024806202;0,916016630
5713;0,061452514;0,84;0,017497231;0,918949745
6558;0,074487896;0,84;0,011738649;0,926226545
5374;0,077281192;0,84;0,007087486;0,924368678
6374;0,082867784;0,84;0,002214839;0,925082623
5230;0,089385475;0,84;0,056699889;0,986085364
2277;0,111731844;0,84;0,059579181;1,011311024
5228;0,117318436;0,84;0,089479513;1,046797948
2324;0,159217877;0,84;0,059800664;1,059018542
2418;0,317504655;0,84;0,002436323;1,159940979
2428;0,366852886;0,84;0,000221484;1,207074370
6264;0,001862197;0,86;0,000664452;0,862526649
2232;0,002793296;0,86;0,001771872;0,864565168
2423;0,002793296;0,86;0,005758583;0,868551879
2372;0,003724395;0,86;0,001550388;0,865274782
5929;0,003724395;0,86;0,002214839;0,865939234
4956;0,004655493;0,86;0,000664452;0,865319945
5220;0,004655493;0,86;0,001328904;0,865984397
5670;0,005586592;0,86;0,006423034;0,872009627
2480;0,009310987;0,86;0,003543743;0,872854730
2362;0,010242086;0,86;0,000664452;0,870906537
2411;0,010242086;0,86;0,000664452;0,870906537
7591;0,010242086;0,86;0,001550388;0,871792473
2275;0,011173184;0,86;0,000664452;0,871837636
5742;0,013035382;0,86;0,004872647;0,877908028
5730;0,014897579;0,86;0,014617940;0,889515519
5763;0,015828678;0,86;0,001993355;0,877822033
5107;0,016759777;0,86;0,016832780;0,893592556
5687;0,017690875;0,86;0,003100775;0,880791650
6562;0,019553073;0,86;0,008859358;0,888412430
5714;0,022346369;0,86;0,024584718;0,906931086
2476;0,023277467;0,86;0,001328904;0,884606371
5726;0,023277467;0,86;0,005537099;0,888814566
6602;0,027001862;0,86;0,001328904;0,888330766
5697;0,029795158;0,86;0,008637874;0,898433032
2500;0,033519553;0,86;0,054485050;0,948004603
5405;0,035381750;0,86;0,082392027;0,977773777
5299;0,037243948;0,86;0,015946844;0,913190792
5650;0,039106145;0,86;0,055370986;0,954477131
5411;0,042830540;0,86;0,058250277;0,961080817
6522;0,043761639;0,86;0,033222591;0,936984230
5654;0,050279330;0,86;0,075968992;0,986248322
2427;0,056797020;0,86;0,079734219;0,996531240
5452;0,061452514;0,86;0,001550388;0,923002902
2485;0,067970205;0,86;0,038095238;0,966065443
5090;0,069832402;0,86;0,007751938;0,937584340
5497;0,071694600;0,86;0,016611296;0,948305895
