day;id (time_data.csv);place_id;source (time_data.csv);time;value
Вт;;744;yandex;30.12.1899 19:00:00;76
Вт;;34;yandex;30.12.1899 19:00:00;77
Вт;;683;yandex;30.12.1899 19:00:00;77
Вт;;761;yandex;30.12.1899 19:00:00;77
Вт;;31;yandex;30.12.1899 19:00:00;78
Вт;;685;yandex;30.12.1899 19:00:00;78
Вт;;742;yandex;30.12.1899 19:00:00;78
Вт;;22;yandex;30.12.1899 19:00:00;79
Вт;;119;yandex;30.12.1899 19:00:00;79
Вт;;544;yandex;30.12.1899 19:00:00;79
Вт;;760;yandex;30.12.1899 19:00:00;80
Вт;;804;yandex;30.12.1899 19:00:00;80
Вт;;28;yandex;30.12.1899 19:00:00;81
Вт;;662;yandex;30.12.1899 19:00:00;81
Вт;;667;yandex;30.12.1899 19:00:00;81
Вт;;739;yandex;30.12.1899 19:00:00;81
Вт;;794;yandex;30.12.1899 19:00:00;81
Вт;;16;yandex;30.12.1899 19:00:00;82
Вт;;35;yandex;30.12.1899 19:00:00;82
Вт;;109;yandex;30.12.1899 19:00:00;82
Вт;;131;yandex;30.12.1899 19:00:00;82
Вт;;806;yandex;30.12.1899 19:00:00;82
Вт;;2;yandex;30.12.1899 19:00:00;83
Вт;;126;yandex;30.12.1899 19:00:00;83
Вт;;678;yandex;30.12.1899 19:00:00;84
Вт;;562;yandex;30.12.1899 19:00:00;85
Вт;;727;yandex;30.12.1899 19:00:00;85
Вт;;7;yandex;30.12.1899 19:00:00;86
Вт;;115;yandex;30.12.1899 19:00:00;86
Вт;;129;yandex;30.12.1899 19:00:00;86
Вт;;646;yandex;30.12.1899 19:00:00;86
Вт;;651;yandex;30.12.1899 19:00:00;86
Вт;;24;yandex;30.12.1899 19:00:00;87
Вт;;112;yandex;30.12.1899 19:00:00;87
Вт;;130;yandex;30.12.1899 19:00:00;87
Вт;;752;yandex;30.12.1899 19:00:00;87
Вт;;813;yandex;30.12.1899 19:00:00;87
Вт;;830;yandex;30.12.1899 19:00:00;87
Вт;;542;yandex;30.12.1899 19:00:00;89
Вт;;681;yandex;30.12.1899 19:00:00;89
Вт;;669;yandex;30.12.1899 19:00:00;90
Вт;;117;yandex;30.12.1899 19:00:00;91
Вт;;548;yandex;30.12.1899 19:00:00;91
Вт;;132;yandex;30.12.1899 19:00:00;94
Вт;;692;yandex;30.12.1899 19:00:00;100
Вт;;4;yandex;30.12.1899 20:00:00;0
Вт;;40;yandex;30.12.1899 20:00:00;0
Вт;;41;yandex;30.12.1899 20:00:00;0
Вт;;42;yandex;30.12.1899 20:00:00;0
Вт;;43;yandex;30.12.1899 20:00:00;0
Вт;;44;yandex;30.12.1899 20:00:00;0
Вт;;45;yandex;30.12.1899 20:00:00;0
Вт;;46;yandex;30.12.1899 20:00:00;0
Вт;;47;yandex;30.12.1899 20:00:00;0
Вт;;48;yandex;30.12.1899 20:00:00;0
Вт;;49;yandex;30.12.1899 20:00:00;0
Вт;;56;yandex;30.12.1899 20:00:00;0
Вт;;58;yandex;30.12.1899 20:00:00;0
Вт;;61;yandex;30.12.1899 20:00:00;0
Вт;;62;yandex;30.12.1899 20:00:00;0
Вт;;63;yandex;30.12.1899 20:00:00;0
Вт;;71;yandex;30.12.1899 20:00:00;0
Вт;;92;yandex;30.12.1899 20:00:00;0
Вт;;114;yandex;30.12.1899 20:00:00;0
Вт;;123;yandex;30.12.1899 20:00:00;0
Вт;;482;yandex;30.12.1899 20:00:00;0
Вт;;492;yandex;30.12.1899 20:00:00;0
Вт;;493;yandex;30.12.1899 20:00:00;0
Вт;;494;yandex;30.12.1899 20:00:00;0
Вт;;525;yandex;30.12.1899 20:00:00;0
Вт;;601;yandex;30.12.1899 20:00:00;0
Вт;;645;yandex;30.12.1899 20:00:00;0
Вт;;745;yandex;30.12.1899 20:00:00;0
Вт;;746;yandex;30.12.1899 20:00:00;0
Вт;;748;yandex;30.12.1899 20:00:00;0
Вт;;757;yandex;30.12.1899 20:00:00;0
Вт;;724;yandex;30.12.1899 20:00:00;9
Вт;;137;yandex;30.12.1899 20:00:00;10
Вт;;747;yandex;30.12.1899 20:00:00;12
Вт;;586;yandex;30.12.1899 20:00:00;15
Вт;;686;yandex;30.12.1899 20:00:00;20
Вт;;3;yandex;30.12.1899 20:00:00;22
Вт;;32;yandex;30.12.1899 20:00:00;22
Вт;;736;yandex;30.12.1899 20:00:00;23
Вт;;535;yandex;30.12.1899 20:00:00;24
Вт;;725;yandex;30.12.1899 20:00:00;27
Вт;;59;yandex;30.12.1899 20:00:00;28
Вт;;10;yandex;30.12.1899 20:00:00;29
Вт;;775;yandex;30.12.1899 20:00:00;29
Вт;;139;yandex;30.12.1899 20:00:00;30
Вт;;543;yandex;30.12.1899 20:00:00;30
Вт;;716;yandex;30.12.1899 20:00:00;30
Вт;;732;yandex;30.12.1899 20:00:00;30
Вт;;642;yandex;30.12.1899 20:00:00;31
Вт;;668;yandex;30.12.1899 20:00:00;31
Вт;;12;yandex;30.12.1899 20:00:00;32
Вт;;560;yandex;30.12.1899 20:00:00;33
Вт;;27;yandex;30.12.1899 20:00:00;35
Вт;;161;yandex;30.12.1899 20:00:00;35
Вт;;753;yandex;30.12.1899 20:00:00;35
Вт;;772;yandex;30.12.1899 20:00:00;35
Вт;;709;yandex;30.12.1899 20:00:00;36
Вт;;765;yandex;30.12.1899 20:00:00;36
Вт;;25;yandex;30.12.1899 20:00:00;37
Вт;;113;yandex;30.12.1899 20:00:00;37
Вт;;702;yandex;30.12.1899 20:00:00;37
Вт;;713;yandex;30.12.1899 20:00:00;37
Вт;;21;yandex;30.12.1899 20:00:00;38
Вт;;541;yandex;30.12.1899 20:00:00;38
Вт;;19;yandex;30.12.1899 20:00:00;39
Вт;;228;yandex;30.12.1899 20:00:00;39
Вт;;552;yandex;30.12.1899 20:00:00;39
Вт;;820;yandex;30.12.1899 20:00:00;39
Вт;;108;yandex;30.12.1899 20:00:00;40
Вт;;547;yandex;30.12.1899 20:00:00;40
Вт;;663;yandex;30.12.1899 20:00:00;40
Вт;;653;yandex;30.12.1899 20:00:00;41
Вт;;659;yandex;30.12.1899 20:00:00;41
Вт;;798;yandex;30.12.1899 20:00:00;41
Вт;;116;yandex;30.12.1899 20:00:00;42
Вт;;661;yandex;30.12.1899 20:00:00;42
Вт;;756;yandex;30.12.1899 20:00:00;42
Вт;;20;yandex;30.12.1899 20:00:00;43
Вт;;666;yandex;30.12.1899 20:00:00;44
Вт;;657;yandex;30.12.1899 20:00:00;45
Вт;;703;yandex;30.12.1899 20:00:00;45
Вт;;714;yandex;30.12.1899 20:00:00;45
Вт;;719;yandex;30.12.1899 20:00:00;45
Вт;;649;yandex;30.12.1899 20:00:00;46
Вт;;690;yandex;30.12.1899 20:00:00;46
Вт;;23;yandex;30.12.1899 20:00:00;47
Вт;;26;yandex;30.12.1899 20:00:00;47
Вт;;660;yandex;30.12.1899 20:00:00;47
Вт;;36;yandex;30.12.1899 20:00:00;48
Вт;;674;yandex;30.12.1899 20:00:00;48
Вт;;769;yandex;30.12.1899 20:00:00;48
Вт;;809;yandex;30.12.1899 20:00:00;48
Вт;;18;yandex;30.12.1899 20:00:00;49
Вт;;682;yandex;30.12.1899 20:00:00;49
Вт;;804;yandex;30.12.1899 20:00:00;49
Вт;;110;yandex;30.12.1899 20:00:00;50
Вт;;675;yandex;30.12.1899 20:00:00;50
Вт;;723;yandex;30.12.1899 20:00:00;50
Вт;;785;yandex;30.12.1899 20:00:00;50
Вт;;826;yandex;30.12.1899 20:00:00;50
Вт;;118;yandex;30.12.1899 20:00:00;51
Вт;;537;yandex;30.12.1899 20:00:00;51
Вт;;711;yandex;30.12.1899 20:00:00;51
Вт;;125;yandex;30.12.1899 20:00:00;52
Вт;;654;yandex;30.12.1899 20:00:00;52
Вт;;699;yandex;30.12.1899 20:00:00;52
Вт;;14;yandex;30.12.1899 20:00:00;53
Вт;;648;yandex;30.12.1899 20:00:00;53
Вт;;7;yandex;30.12.1899 20:00:00;54
Вт;;111;yandex;30.12.1899 20:00:00;54
Вт;;538;yandex;30.12.1899 20:00:00;54
Вт;;655;yandex;30.12.1899 20:00:00;54
Вт;;689;yandex;30.12.1899 20:00:00;54
Вт;;700;yandex;30.12.1899 20:00:00;54
Вт;;17;yandex;30.12.1899 20:00:00;55
Вт;;38;yandex;30.12.1899 20:00:00;55
Вт;;652;yandex;30.12.1899 20:00:00;55
Вт;;771;yandex;30.12.1899 20:00:00;55
Вт;;546;yandex;30.12.1899 20:00:00;56
Вт;;687;yandex;30.12.1899 20:00:00;56
Вт;;643;yandex;30.12.1899 20:00:00;57
Вт;;671;yandex;30.12.1899 20:00:00;57
Вт;;680;yandex;30.12.1899 20:00:00;57
Вт;;737;yandex;30.12.1899 20:00:00;57
Вт;;11;yandex;30.12.1899 20:00:00;58
Вт;;562;yandex;30.12.1899 20:00:00;58
Вт;;658;yandex;30.12.1899 20:00:00;58
Вт;;697;yandex;30.12.1899 20:00:00;58
Вт;;715;yandex;30.12.1899 20:00:00;58
Вт;;726;yandex;30.12.1899 20:00:00;58
Вт;;738;yandex;30.12.1899 20:00:00;58
Вт;;741;yandex;30.12.1899 20:00:00;58
Вт;;722;yandex;30.12.1899 20:00:00;59
Вт;;30;yandex;30.12.1899 20:00:00;60
Вт;;698;yandex;30.12.1899 20:00:00;60
Вт;;706;yandex;30.12.1899 20:00:00;60
Вт;;109;yandex;30.12.1899 20:00:00;61
Вт;;664;yandex;30.12.1899 20:00:00;61
Вт;;673;yandex;30.12.1899 20:00:00;61
Вт;;710;yandex;30.12.1899 20:00:00;61
Вт;;742;yandex;30.12.1899 20:00:00;61
Вт;;13;yandex;30.12.1899 20:00:00;62
Вт;;29;yandex;30.12.1899 20:00:00;62
Вт;;39;yandex;30.12.1899 20:00:00;62
Вт;;650;yandex;30.12.1899 20:00:00;62
Вт;;656;yandex;30.12.1899 20:00:00;62
Вт;;665;yandex;30.12.1899 20:00:00;62
Вт;;672;yandex;30.12.1899 20:00:00;62
Вт;;688;yandex;30.12.1899 20:00:00;62
Вт;;712;yandex;30.12.1899 20:00:00;62
Вт;;734;yandex;30.12.1899 20:00:00;62
Вт;;34;yandex;30.12.1899 20:00:00;63
Вт;;112;yandex;30.12.1899 20:00:00;63
Вт;;529;yandex;30.12.1899 20:00:00;63
Вт;;676;yandex;30.12.1899 20:00:00;63
Вт;;677;yandex;30.12.1899 20:00:00;63
Вт;;1;yandex;30.12.1899 20:00:00;64
Вт;;563;yandex;30.12.1899 20:00:00;64
Вт;;644;yandex;30.12.1899 20:00:00;64
Вт;;22;yandex;30.12.1899 20:00:00;65
Вт;;37;yandex;30.12.1899 20:00:00;65
Вт;;119;yandex;30.12.1899 20:00:00;65
Вт;;773;yandex;30.12.1899 20:00:00;65
Вт;;806;yandex;30.12.1899 20:00:00;65
Вт;;670;yandex;30.12.1899 20:00:00;66
Вт;;701;yandex;30.12.1899 20:00:00;66
Вт;;720;yandex;30.12.1899 20:00:00;66
Вт;;31;yandex;30.12.1899 20:00:00;67
Вт;;679;yandex;30.12.1899 20:00:00;67
Вт;;830;yandex;30.12.1899 20:00:00;67
Вт;;483;yandex;30.12.1899 20:00:00;68
Вт;;544;yandex;30.12.1899 20:00:00;68
Вт;;683;yandex;30.12.1899 20:00:00;68
Вт;;721;yandex;30.12.1899 20:00:00;68
Вт;;793;yandex;30.12.1899 20:00:00;68
Вт;;2;yandex;30.12.1899 20:00:00;69
Вт;;8;yandex;30.12.1899 20:00:00;69
Вт;;695;yandex;30.12.1899 20:00:00;69
Вт;;33;yandex;30.12.1899 20:00:00;70
Вт;;35;yandex;30.12.1899 20:00:00;70
Вт;;16;yandex;30.12.1899 20:00:00;71
Вт;;684;yandex;30.12.1899 20:00:00;71
Вт;;15;yandex;30.12.1899 20:00:00;72
Вт;;678;yandex;30.12.1899 20:00:00;72
Вт;;755;yandex;30.12.1899 20:00:00;72
Вт;;548;yandex;30.12.1899 20:00:00;73
Вт;;651;yandex;30.12.1899 20:00:00;73
Вт;;743;yandex;30.12.1899 20:00:00;73
Вт;;662;yandex;30.12.1899 20:00:00;74
Вт;;752;yandex;30.12.1899 20:00:00;74
Вт;;694;yandex;30.12.1899 20:00:00;75
Вт;;760;yandex;30.12.1899 20:00:00;75
Вт;;115;yandex;30.12.1899 20:00:00;76
Вт;;117;yandex;30.12.1899 20:00:00;76
Вт;;24;yandex;30.12.1899 20:00:00;77
Вт;;646;yandex;30.12.1899 20:00:00;77
Вт;;692;yandex;30.12.1899 20:00:00;77
Вт;;761;yandex;30.12.1899 20:00:00;77
Вт;;667;yandex;30.12.1899 20:00:00;78
Вт;;130;yandex;30.12.1899 20:00:00;79
Вт;;685;yandex;30.12.1899 20:00:00;79
Вт;;739;yandex;30.12.1899 20:00:00;79
Вт;;794;yandex;30.12.1899 20:00:00;79
Вт;;131;yandex;30.12.1899 20:00:00;80
Вт;;744;yandex;30.12.1899 20:00:00;80
Вт;;28;yandex;30.12.1899 20:00:00;81
Вт;;132;yandex;30.12.1899 20:00:00;81
Вт;;669;yandex;30.12.1899 20:00:00;81
Вт;;813;yandex;30.12.1899 20:00:00;81
Вт;;681;yandex;30.12.1899 20:00:00;83
Вт;;727;yandex;30.12.1899 20:00:00;86
Вт;;542;yandex;30.12.1899 20:00:00;87
Вт;;126;yandex;30.12.1899 20:00:00;94
Вт;;129;yandex;30.12.1899 20:00:00;98
Вт;;4;yandex;30.12.1899 21:00:00;0
Вт;;7;yandex;30.12.1899 21:00:00;0
Вт;;40;yandex;30.12.1899 21:00:00;0
Вт;;41;yandex;30.12.1899 21:00:00;0
Вт;;42;yandex;30.12.1899 21:00:00;0
Вт;;43;yandex;30.12.1899 21:00:00;0
Вт;;44;yandex;30.12.1899 21:00:00;0
Вт;;45;yandex;30.12.1899 21:00:00;0
Вт;;46;yandex;30.12.1899 21:00:00;0
Вт;;47;yandex;30.12.1899 21:00:00;0
Вт;;48;yandex;30.12.1899 21:00:00;0
Вт;;49;yandex;30.12.1899 21:00:00;0
Вт;;56;yandex;30.12.1899 21:00:00;0
Вт;;58;yandex;30.12.1899 21:00:00;0
Вт;;61;yandex;30.12.1899 21:00:00;0
Вт;;62;yandex;30.12.1899 21:00:00;0
Вт;;63;yandex;30.12.1899 21:00:00;0
Вт;;71;yandex;30.12.1899 21:00:00;0
Вт;;92;yandex;30.12.1899 21:00:00;0
Вт;;114;yandex;30.12.1899 21:00:00;0
Вт;;123;yandex;30.12.1899 21:00:00;0
Вт;;482;yandex;30.12.1899 21:00:00;0
Вт;;492;yandex;30.12.1899 21:00:00;0
Вт;;493;yandex;30.12.1899 21:00:00;0
Вт;;494;yandex;30.12.1899 21:00:00;0
Вт;;525;yandex;30.12.1899 21:00:00;0
Вт;;535;yandex;30.12.1899 21:00:00;0
Вт;;552;yandex;30.12.1899 21:00:00;0
Вт;;562;yandex;30.12.1899 21:00:00;0
Вт;;601;yandex;30.12.1899 21:00:00;0
Вт;;642;yandex;30.12.1899 21:00:00;0
Вт;;645;yandex;30.12.1899 21:00:00;0
Вт;;716;yandex;30.12.1899 21:00:00;0
Вт;;723;yandex;30.12.1899 21:00:00;0
Вт;;732;yandex;30.12.1899 21:00:00;0
Вт;;745;yandex;30.12.1899 21:00:00;0
Вт;;746;yandex;30.12.1899 21:00:00;0
Вт;;748;yandex;30.12.1899 21:00:00;0
Вт;;757;yandex;30.12.1899 21:00:00;0
Вт;;804;yandex;30.12.1899 21:00:00;0
Вт;;806;yandex;30.12.1899 21:00:00;0
Вт;;137;yandex;30.12.1899 21:00:00;8
Вт;;724;yandex;30.12.1899 21:00:00;9
Вт;;586;yandex;30.12.1899 21:00:00;10
Вт;;747;yandex;30.12.1899 21:00:00;11
Вт;;686;yandex;30.12.1899 21:00:00;13
Вт;;10;yandex;30.12.1899 21:00:00;15
Вт;;59;yandex;30.12.1899 21:00:00;15
Вт;;736;yandex;30.12.1899 21:00:00;17
Вт;;3;yandex;30.12.1899 21:00:00;19
Вт;;139;yandex;30.12.1899 21:00:00;19
Вт;;541;yandex;30.12.1899 21:00:00;19
Вт;;32;yandex;30.12.1899 21:00:00;20
Вт;;228;yandex;30.12.1899 21:00:00;21
Вт;;702;yandex;30.12.1899 21:00:00;21
Вт;;753;yandex;30.12.1899 21:00:00;21
Вт;;765;yandex;30.12.1899 21:00:00;21
Вт;;560;yandex;30.12.1899 21:00:00;22
Вт;;725;yandex;30.12.1899 21:00:00;22
Вт;;820;yandex;30.12.1899 21:00:00;22
Вт;;113;yandex;30.12.1899 21:00:00;23
Вт;;161;yandex;30.12.1899 21:00:00;23
Вт;;537;yandex;30.12.1899 21:00:00;23
Вт;;668;yandex;30.12.1899 21:00:00;23
Вт;;12;yandex;30.12.1899 21:00:00;25
Вт;;19;yandex;30.12.1899 21:00:00;25
Вт;;108;yandex;30.12.1899 21:00:00;25
Вт;;116;yandex;30.12.1899 21:00:00;25
Вт;;543;yandex;30.12.1899 21:00:00;25
Вт;;772;yandex;30.12.1899 21:00:00;26
Вт;;547;yandex;30.12.1899 21:00:00;27
Вт;;809;yandex;30.12.1899 21:00:00;28
Вт;;36;yandex;30.12.1899 21:00:00;30
Вт;;649;yandex;30.12.1899 21:00:00;31
Вт;;25;yandex;30.12.1899 21:00:00;32
Вт;;27;yandex;30.12.1899 21:00:00;33
Вт;;546;yandex;30.12.1899 21:00:00;33
Вт;;661;yandex;30.12.1899 21:00:00;33
Вт;;826;yandex;30.12.1899 21:00:00;33
Вт;;659;yandex;30.12.1899 21:00:00;34
Вт;;690;yandex;30.12.1899 21:00:00;34
Вт;;709;yandex;30.12.1899 21:00:00;34
Вт;;737;yandex;30.12.1899 21:00:00;34
Вт;;21;yandex;30.12.1899 21:00:00;35
Вт;;785;yandex;30.12.1899 21:00:00;35
Вт;;22;yandex;30.12.1899 21:00:00;36
Вт;;118;yandex;30.12.1899 21:00:00;36
Вт;;538;yandex;30.12.1899 21:00:00;36
Вт;;775;yandex;30.12.1899 21:00:00;36
Вт;;563;yandex;30.12.1899 21:00:00;37
Вт;;663;yandex;30.12.1899 21:00:00;37
Вт;;713;yandex;30.12.1899 21:00:00;37
Вт;;653;yandex;30.12.1899 21:00:00;38
Вт;;719;yandex;30.12.1899 21:00:00;38
Вт;;756;yandex;30.12.1899 21:00:00;38
Вт;;830;yandex;30.12.1899 21:00:00;38
Вт;;483;yandex;30.12.1899 21:00:00;39
Вт;;650;yandex;30.12.1899 21:00:00;39
Вт;;652;yandex;30.12.1899 21:00:00;39
Вт;;699;yandex;30.12.1899 21:00:00;39
Вт;;13;yandex;30.12.1899 21:00:00;40
Вт;;722;yandex;30.12.1899 21:00:00;40
Вт;;11;yandex;30.12.1899 21:00:00;41
Вт;;18;yandex;30.12.1899 21:00:00;41
Вт;;665;yandex;30.12.1899 21:00:00;41
Вт;;666;yandex;30.12.1899 21:00:00;41
Вт;;711;yandex;30.12.1899 21:00:00;41
Вт;;110;yandex;30.12.1899 21:00:00;42
Вт;;657;yandex;30.12.1899 21:00:00;42
Вт;;674;yandex;30.12.1899 21:00:00;42
Вт;;689;yandex;30.12.1899 21:00:00;42
Вт;;738;yandex;30.12.1899 21:00:00;42
Вт;;23;yandex;30.12.1899 21:00:00;43
Вт;;26;yandex;30.12.1899 21:00:00;43
Вт;;111;yandex;30.12.1899 21:00:00;43
Вт;;714;yandex;30.12.1899 21:00:00;43
Вт;;741;yandex;30.12.1899 21:00:00;43
Вт;;14;yandex;30.12.1899 21:00:00;44
Вт;;112;yandex;30.12.1899 21:00:00;44
Вт;;548;yandex;30.12.1899 21:00:00;44
Вт;;660;yandex;30.12.1899 21:00:00;44
Вт;;671;yandex;30.12.1899 21:00:00;44
Вт;;675;yandex;30.12.1899 21:00:00;44
Вт;;683;yandex;30.12.1899 21:00:00;44
Вт;;700;yandex;30.12.1899 21:00:00;44
Вт;;706;yandex;30.12.1899 21:00:00;44
Вт;;742;yandex;30.12.1899 21:00:00;44
Вт;;654;yandex;30.12.1899 21:00:00;45
Вт;;798;yandex;30.12.1899 21:00:00;45
Вт;;20;yandex;30.12.1899 21:00:00;46
Вт;;648;yandex;30.12.1899 21:00:00;46
Вт;;655;yandex;30.12.1899 21:00:00;46
Вт;;31;yandex;30.12.1899 21:00:00;47
Вт;;658;yandex;30.12.1899 21:00:00;47
Вт;;769;yandex;30.12.1899 21:00:00;47
Вт;;34;yandex;30.12.1899 21:00:00;48
Вт;;39;yandex;30.12.1899 21:00:00;48
Вт;;682;yandex;30.12.1899 21:00:00;48
Вт;;17;yandex;30.12.1899 21:00:00;49
Вт;;643;yandex;30.12.1899 21:00:00;49
Вт;;662;yandex;30.12.1899 21:00:00;49
Вт;;680;yandex;30.12.1899 21:00:00;49
Вт;;688;yandex;30.12.1899 21:00:00;49
Вт;;703;yandex;30.12.1899 21:00:00;49
Вт;;734;yandex;30.12.1899 21:00:00;49
Вт;;771;yandex;30.12.1899 21:00:00;49
Вт;;125;yandex;30.12.1899 21:00:00;50
Вт;;38;yandex;30.12.1899 21:00:00;51
Вт;;109;yandex;30.12.1899 21:00:00;51
Вт;;664;yandex;30.12.1899 21:00:00;51
Вт;;715;yandex;30.12.1899 21:00:00;51
Вт;;670;yandex;30.12.1899 21:00:00;52
Вт;;676;yandex;30.12.1899 21:00:00;52
Вт;;677;yandex;30.12.1899 21:00:00;52
Вт;;726;yandex;30.12.1899 21:00:00;52
Вт;;8;yandex;30.12.1899 21:00:00;53
Вт;;35;yandex;30.12.1899 21:00:00;53
Вт;;529;yandex;30.12.1899 21:00:00;53
Вт;;656;yandex;30.12.1899 21:00:00;53
Вт;;672;yandex;30.12.1899 21:00:00;53
Вт;;679;yandex;30.12.1899 21:00:00;53
Вт;;773;yandex;30.12.1899 21:00:00;53
Вт;;651;yandex;30.12.1899 21:00:00;54
Вт;;695;yandex;30.12.1899 21:00:00;54
Вт;;697;yandex;30.12.1899 21:00:00;54
Вт;;698;yandex;30.12.1899 21:00:00;54
Вт;;2;yandex;30.12.1899 21:00:00;55
Вт;;15;yandex;30.12.1899 21:00:00;55
Вт;;117;yandex;30.12.1899 21:00:00;55
Вт;;644;yandex;30.12.1899 21:00:00;55
Вт;;30;yandex;30.12.1899 21:00:00;56
Вт;;721;yandex;30.12.1899 21:00:00;56
Вт;;544;yandex;30.12.1899 21:00:00;57
Вт;;710;yandex;30.12.1899 21:00:00;57
Вт;;752;yandex;30.12.1899 21:00:00;57
Вт;;33;yandex;30.12.1899 21:00:00;58
Вт;;692;yandex;30.12.1899 21:00:00;58
Вт;;29;yandex;30.12.1899 21:00:00;59
Вт;;119;yandex;30.12.1899 21:00:00;59
Вт;;684;yandex;30.12.1899 21:00:00;59
Вт;;739;yandex;30.12.1899 21:00:00;59
Вт;;687;yandex;30.12.1899 21:00:00;60
Вт;;37;yandex;30.12.1899 21:00:00;61
Вт;;678;yandex;30.12.1899 21:00:00;61
Вт;;712;yandex;30.12.1899 21:00:00;61
Вт;;1;yandex;30.12.1899 21:00:00;62
Вт;;16;yandex;30.12.1899 21:00:00;62
Вт;;646;yandex;30.12.1899 21:00:00;62
Вт;;673;yandex;30.12.1899 21:00:00;62
Вт;;132;yandex;30.12.1899 21:00:00;63
Вт;;667;yandex;30.12.1899 21:00:00;64
Вт;;115;yandex;30.12.1899 21:00:00;65
Вт;;669;yandex;30.12.1899 21:00:00;65
Вт;;720;yandex;30.12.1899 21:00:00;65
Вт;;761;yandex;30.12.1899 21:00:00;66
Вт;;760;yandex;30.12.1899 21:00:00;67
Вт;;793;yandex;30.12.1899 21:00:00;67
Вт;;694;yandex;30.12.1899 21:00:00;68
Вт;;743;yandex;30.12.1899 21:00:00;69
Вт;;28;yandex;30.12.1899 21:00:00;71
Вт;;701;yandex;30.12.1899 21:00:00;71
Вт;;131;yandex;30.12.1899 21:00:00;72
Вт;;130;yandex;30.12.1899 21:00:00;73
Вт;;681;yandex;30.12.1899 21:00:00;73
Вт;;685;yandex;30.12.1899 21:00:00;73
Вт;;727;yandex;30.12.1899 21:00:00;76
Вт;;755;yandex;30.12.1899 21:00:00;76
Вт;;813;yandex;30.12.1899 21:00:00;76
Вт;;794;yandex;30.12.1899 21:00:00;77
Вт;;744;yandex;30.12.1899 21:00:00;80
Вт;;542;yandex;30.12.1899 21:00:00;83
Вт;;24;yandex;30.12.1899 21:00:00;86
Вт;;126;yandex;30.12.1899 21:00:00;88
Вт;;129;yandex;30.12.1899 21:00:00;88
Вт;;4;yandex;30.12.1899 22:00:00;0
Вт;;7;yandex;30.12.1899 22:00:00;0
Вт;;10;yandex;30.12.1899 22:00:00;0
Вт;;13;yandex;30.12.1899 22:00:00;0
Вт;;19;yandex;30.12.1899 22:00:00;0
Вт;;22;yandex;30.12.1899 22:00:00;0
Вт;;31;yandex;30.12.1899 22:00:00;0
Вт;;36;yandex;30.12.1899 22:00:00;0
Вт;;40;yandex;30.12.1899 22:00:00;0
Вт;;41;yandex;30.12.1899 22:00:00;0
Вт;;42;yandex;30.12.1899 22:00:00;0
Вт;;43;yandex;30.12.1899 22:00:00;0
Вт;;44;yandex;30.12.1899 22:00:00;0
Вт;;45;yandex;30.12.1899 22:00:00;0
Вт;;46;yandex;30.12.1899 22:00:00;0
Вт;;47;yandex;30.12.1899 22:00:00;0
Вт;;48;yandex;30.12.1899 22:00:00;0
Вт;;49;yandex;30.12.1899 22:00:00;0
Вт;;56;yandex;30.12.1899 22:00:00;0
Вт;;58;yandex;30.12.1899 22:00:00;0
Вт;;61;yandex;30.12.1899 22:00:00;0
Вт;;62;yandex;30.12.1899 22:00:00;0
Вт;;63;yandex;30.12.1899 22:00:00;0
Вт;;71;yandex;30.12.1899 22:00:00;0
Вт;;92;yandex;30.12.1899 22:00:00;0
Вт;;108;yandex;30.12.1899 22:00:00;0
Вт;;114;yandex;30.12.1899 22:00:00;0
Вт;;123;yandex;30.12.1899 22:00:00;0
Вт;;161;yandex;30.12.1899 22:00:00;0
Вт;;228;yandex;30.12.1899 22:00:00;0
Вт;;482;yandex;30.12.1899 22:00:00;0
Вт;;483;yandex;30.12.1899 22:00:00;0
Вт;;492;yandex;30.12.1899 22:00:00;0
Вт;;493;yandex;30.12.1899 22:00:00;0
Вт;;494;yandex;30.12.1899 22:00:00;0
Вт;;525;yandex;30.12.1899 22:00:00;0
Вт;;535;yandex;30.12.1899 22:00:00;0
Вт;;537;yandex;30.12.1899 22:00:00;0
Вт;;538;yandex;30.12.1899 22:00:00;0
Вт;;541;yandex;30.12.1899 22:00:00;0
Вт;;546;yandex;30.12.1899 22:00:00;0
Вт;;548;yandex;30.12.1899 22:00:00;0
Вт;;552;yandex;30.12.1899 22:00:00;0
Вт;;562;yandex;30.12.1899 22:00:00;0
Вт;;563;yandex;30.12.1899 22:00:00;0
Вт;;601;yandex;30.12.1899 22:00:00;0
Вт;;642;yandex;30.12.1899 22:00:00;0
Вт;;645;yandex;30.12.1899 22:00:00;0
Вт;;650;yandex;30.12.1899 22:00:00;0
Вт;;662;yandex;30.12.1899 22:00:00;0
Вт;;665;yandex;30.12.1899 22:00:00;0
Вт;;683;yandex;30.12.1899 22:00:00;0
Вт;;702;yandex;30.12.1899 22:00:00;0
Вт;;716;yandex;30.12.1899 22:00:00;0
Вт;;722;yandex;30.12.1899 22:00:00;0
Вт;;723;yandex;30.12.1899 22:00:00;0
Вт;;732;yandex;30.12.1899 22:00:00;0
Вт;;737;yandex;30.12.1899 22:00:00;0
Вт;;745;yandex;30.12.1899 22:00:00;0
Вт;;746;yandex;30.12.1899 22:00:00;0
Вт;;748;yandex;30.12.1899 22:00:00;0
Вт;;757;yandex;30.12.1899 22:00:00;0
Вт;;804;yandex;30.12.1899 22:00:00;0
Вт;;806;yandex;30.12.1899 22:00:00;0
